"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"31141","2","10","71","0","2017","A","",16,142,5733053,0,0,776,40374,"",1.89,0.23,0.21,0.00,0.00,0.91,0.91,"",0,0.0,11,8.4,-102770,-1.8,0,0.0,0,0.0,-78,-9.1,-4033,-9.1
"31141","3","10","71","0","2017","A","",47,2376,110835828,1365648,9060,897,46653,"",2.28,1.29,1.61,0.64,1.45,1.25,1.25,"",0,0.0,-39,-1.6,2818197,2.6,93890,7.4,-1481,-14.0,37,4.3,1917,4.3
"31141","5","10","71","0","2017","A","",1122,16233,663802346,155419076,1208805,786,40892,"",0.97,1.01,0.99,1.01,1.00,0.98,0.98,"",-12,-1.1,435,2.8,36413772,5.8,7598215,5.1,-222931,-15.6,22,2.9,1179,3.0
"31143","0","10","70","0","2017","A","",189,1453,50813800,7978432,60688,673,34972,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.5,-7,-0.5,1453699,2.9,125058,1.6,-14352,-19.1,23,3.5,1158,3.4
"31143","1","10","71","0","2017","A","",6,24,1034744,0,0,826,42965,"",5.23,0.85,0.72,0.00,0.00,0.84,0.85,"",0,0.0,-3,-11.1,-63731,-5.8,0,0.0,0,0.0,29,3.6,1513,3.7
"31143","2","10","71","0","2017","A","",4,12,527261,0,0,882,45849,"",3.00,0.26,0.30,0.00,0.00,1.23,1.23,"",0,0.0,-1,-7.7,-33862,-6.0,0,0.0,0,0.0,52,6.3,2686,6.2
"31143","3","10","71","0","2017","A","",12,505,17876364,193108,400,680,35381,"",3.69,3.56,4.02,1.78,1.28,1.13,1.13,"",0,0.0,-1,-0.2,633986,3.7,-27584,-12.5,-226,-36.1,24,3.7,1277,3.7
"31143","5","10","71","0","2017","A","",167,912,31375431,7785324,60288,661,34397,"",0.91,0.74,0.73,1.00,1.00,0.98,0.98,"",1,0.6,-3,-0.3,917306,3.0,152642,2.0,-14126,-19.0,21,3.3,1097,3.3
"31145","0","10","70","0","2017","A","",502,5058,181165804,33842372,241533,689,35821,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-21,-4.0,-121,-2.3,3833782,2.2,-893294,-2.6,-71958,-23.0,30,4.6,1578,4.6
"31145","1","10","71","0","2017","A","",9,77,4308082,0,0,1071,55708,"",2.95,0.78,0.84,0.00,0.00,1.07,1.07,"",0,0.0,6,8.5,416593,10.7,0,0.0,0,0.0,13,1.2,705,1.3
"31145","2","10","71","0","2017","A","",14,162,7163870,0,0,851,44267,"",3.95,1.00,1.16,0.00,0.00,1.16,1.16,"",-1,-6.7,-1,-0.6,145449,2.1,0,0.0,0,0.0,23,2.8,1231,2.9
"31145","3","10","71","0","2017","A","",21,879,29667754,66105,198,649,33742,"",2.43,1.78,1.87,0.14,0.16,1.05,1.05,"",-1,-4.5,19,2.2,366415,1.3,-510,-0.8,32,19.3,-7,-1.1,-346,-1.0
"31145","5","10","71","0","2017","A","",459,3939,140026098,33776267,241335,684,35547,"",0.94,0.92,0.91,1.02,1.00,0.99,0.99,"",-19,-4.0,-146,-3.6,2905325,2.1,-892784,-2.6,-71990,-23.0,39,6.0,1982,5.9
"31147","0","10","70","0","2017","A","",334,2469,79365747,17717266,152908,618,32145,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.2,-35,-1.4,2147160,2.8,-136779,-0.8,-61821,-28.8,25,4.2,1301,4.2
"31147","1","10","71","0","2017","A","",7,33,1303255,0,0,763,39693,"",3.45,0.69,0.58,0.00,0.00,0.85,0.85,"",-1,-12.5,0,0.0,-26068,-2.0,0,0.0,0,0.0,-6,-0.8,-287,-0.7
"31147","2","10","71","0","2017","A","",6,34,1144660,0,0,657,34169,"",2.54,0.43,0.42,0.00,0.00,1.00,1.00,"",0,0.0,1,3.0,93498,8.9,0,0.0,0,0.0,46,7.5,2396,7.5
"31147","3","10","71","0","2017","A","",21,564,18460702,834130,2908,630,32756,"",3.66,2.34,2.65,3.45,3.70,1.14,1.14,"",0,0.0,19,3.5,936864,5.3,18300,2.2,-981,-25.2,12,1.9,602,1.9
"31147","5","10","71","0","2017","A","",300,1839,58457130,16883136,150000,611,31786,"",0.93,0.88,0.87,0.97,0.99,0.99,0.99,"",4,1.4,-53,-2.8,1142866,2.0,-155079,-0.9,-60840,-28.9,28,4.8,1496,4.9
"31149","0","10","70","0","2017","A","",61,478,16600546,2320453,13309,668,34747,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-6.2,7,1.5,945947,6.0,-22683,-1.0,-5001,-27.3,28,4.4,1492,4.5
"31149","1","10","71","0","2017","A","",1,3,132566,0,0,850,44189,"",2.70,0.32,0.28,0.00,0.00,0.88,0.88,"",-1,-50.0,0,0.0,-3885,-2.8,0,0.0,0,0.0,-25,-2.9,-1295,-2.8
"31149","2","10","71","0","2017","A","",5,14,587477,0,0,822,42726,"",11.60,0.91,1.04,0.00,0.00,1.16,1.16,"",0,0.0,0,0.0,-22966,-3.8,0,0.0,0,0.0,-17,-2.0,-877,-2.0
"31149","3","10","71","0","2017","A","",8,214,6758964,90246,172,607,31559,"",7.63,4.59,4.65,2.85,2.51,1.01,1.01,"",0,0.0,10,4.9,511953,8.2,-9311,-9.4,-77,-30.9,19,3.2,974,3.2
"31149","5","10","71","0","2017","A","",47,247,9121539,2230207,13137,711,36954,"",0.79,0.61,0.65,0.98,0.99,1.07,1.06,"",-3,-6.0,-3,-1.2,460845,5.3,-13372,-0.6,-4924,-27.3,43,6.4,2242,6.5
"31151","0","10","70","0","2017","A","",404,7167,293828755,53832694,340054,788,40998,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,0.7,32,0.4,8342298,2.9,544174,1.0,-95451,-21.9,18,2.3,983,2.5
"31151","1","10","71","0","2017","A","",11,60,3277937,0,0,1056,54937,"",4.48,0.43,0.39,0.00,0.00,0.92,0.92,"",0,0.0,1,1.7,81277,2.5,0,0.0,0,0.0,13,1.2,680,1.3
"31151","2","10","71","0","2017","A","",5,21,930880,0,0,859,44682,"",1.75,0.09,0.09,0.00,0.00,1.03,1.03,"",0,0.0,-2,-8.7,-83942,-8.3,0,0.0,0,0.0,1,0.1,74,0.2
"31151","3","10","71","0","2017","A","",25,1382,49851695,858498,4484,694,36081,"",3.60,1.98,1.94,1.17,2.56,0.98,0.98,"",-1,-3.8,-55,-3.8,606543,1.2,-417811,-32.7,-4352,-49.3,35,5.3,1818,5.3
"31151","5","10","71","0","2017","A","",363,5705,239768243,52974196,335570,808,42030,"",0.93,0.94,0.96,1.00,0.99,1.03,1.03,"",4,1.1,89,1.6,7738420,3.3,961985,1.8,-91099,-21.4,13,1.6,711,1.7
"31153","0","10","70","0","2017","A","",3958,70382,3162039793,628838271,6091439,864,44927,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",77,2.0,1233,1.8,148929243,4.9,22646701,3.7,-1179316,-16.2,26,3.1,1353,3.1
"31153","1","10","71","0","2017","A","",37,3060,224364673,0,0,1410,73312,"",1.54,2.23,2.51,0.00,0.00,1.12,1.12,"",0,0.0,-66,-2.1,3565147,1.6,0,0.0,0,0.0,52,3.8,2684,3.8
"31153","2","10","71","0","2017","A","",10,380,14261359,0,0,721,37513,"",0.36,0.17,0.13,0.00,0.00,0.79,0.79,"",1,11.1,159,71.9,5708154,66.7,0,0.0,0,0.0,-25,-3.4,-1262,-3.3
"31153","3","10","71","0","2017","A","",32,6594,273065547,523145,2705,796,41410,"",0.47,0.96,0.99,0.06,0.09,1.03,1.03,"",3,10.3,116,1.8,1528837,0.6,50249,10.6,-841,-23.7,-10,-1.2,-507,-1.2
"31153","5","10","71","0","2017","A","",3880,60347,2650348214,628315126,6088734,845,43918,"",1.01,1.01,0.99,1.02,1.01,0.98,0.98,"",74,1.9,1023,1.7,138127105,5.5,22596452,3.7,-1178475,-16.2,31,3.8,1570,3.7
"31155","0","10","70","0","2017","A","",608,5339,190793550,39349080,412417,687,35736,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,0.5,3,0.1,6547454,3.6,1216015,3.2,-59482,-12.6,23,3.5,1209,3.5
"31155","1","10","71","0","2017","A","",17,100,4676681,0,0,897,46650,"",4.60,0.96,0.87,0.00,0.00,0.90,0.90,"",0,0.0,3,3.1,196606,4.4,0,0.0,0,0.0,5,0.6,264,0.6
"31155","2","10","71","0","2017","A","",7,235,7617563,0,0,625,32484,"",1.63,1.37,1.17,0.00,0.00,0.86,0.86,"",0,0.0,1,0.4,207160,2.8,0,0.0,0,0.0,17,2.8,872,2.8
"31155","3","10","71","0","2017","A","",40,1248,44652689,1258910,5685,688,35777,"",3.83,2.39,2.67,2.35,2.68,1.12,1.12,"",1,2.6,-18,-1.4,1122632,2.6,-24115,-1.9,-2398,-29.7,27,4.1,1398,4.1
"31155","5","10","71","0","2017","A","",544,3756,133846617,38090170,406732,685,35634,"",0.92,0.83,0.83,0.99,0.99,1.00,1.00,"",2,0.4,17,0.5,5021056,3.9,1240130,3.4,-57084,-12.3,22,3.3,1180,3.4
"31157","0","10","70","0","2017","A","",1519,16726,635539943,125615214,1187840,731,37998,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-25,-1.6,-473,-2.8,-12334424,-1.9,-2672484,-2.1,-274612,-18.8,7,1.0,329,0.9
"31157","1","10","71","0","2017","A","",20,154,9421554,0,0,1175,61080,"",2.17,0.47,0.52,0.00,0.00,1.11,1.11,"",0,0.0,0,0.0,286615,3.1,0,0.0,0,0.0,34,3.0,1762,3.0
"31157","2","10","71","0","2017","A","",26,581,25469102,0,0,843,43856,"",2.42,1.08,1.17,0.00,0.00,1.09,1.09,"",0,0.0,-13,-2.2,30534,0.1,0,0.0,0,0.0,20,2.4,1060,2.5
"31157","3","10","71","0","2017","A","",48,2550,101146683,1577152,8526,763,39669,"",1.84,1.56,1.82,0.92,1.40,1.16,1.16,"",0,0.0,-17,-0.7,1721918,1.7,-11337,-0.7,-4108,-32.5,18,2.4,933,2.4
"31157","5","10","71","0","2017","A","",1425,13441,499502604,124038062,1179314,715,37163,"",0.97,0.94,0.92,1.01,1.00,0.98,0.98,"",-25,-1.7,-443,-3.2,-14373491,-2.8,-2661147,-2.1,-270504,-18.7,3,0.4,150,0.4
"31159","0","10","70","0","2017","A","",542,6253,248462699,47065504,423526,764,39735,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-0.7,10,0.2,8826276,3.7,463304,1.0,-347106,-45.0,26,3.5,1347,3.5
"31159","1","10","71","0","2017","A","",12,49,2076569,0,0,812,42235,"",3.64,0.40,0.30,0.00,0.00,0.73,0.73,"",0,0.0,2,4.3,108681,5.5,0,0.0,0,0.0,5,0.6,291,0.7
"31159","2","10","71","0","2017","A","",4,45,1843756,0,0,784,40746,"",1.04,0.22,0.22,0.00,0.00,0.97,0.97,"",0,0.0,-1,-2.2,-34339,-1.8,0,0.0,0,0.0,-5,-0.6,-305,-0.7
"31159","3","10","71","0","2017","A","",19,1040,43306226,102828,209,801,41634,"",2.04,1.70,1.99,0.16,0.10,1.17,1.17,"",0,0.0,-14,-1.3,-143799,-0.3,-5711,-5.3,-212,-50.4,9,1.1,426,1.0
"31159","5","10","71","0","2017","A","",506,5118,201236148,46962676,423317,756,39317,"",0.96,0.96,0.95,1.02,1.01,0.99,0.99,"",-5,-1.0,23,0.5,8895733,4.6,469015,1.0,-346894,-45.0,30,4.1,1569,4.2
"31161","0","10","70","0","2017","A","",271,1754,51251030,10821583,92447,562,29217,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-8,-2.9,-3,-0.2,1000012,2.0,48258,0.4,-22743,-19.7,12,2.2,608,2.1
"31161","1","10","71","0","2017","A","",9,24,1085337,0,0,867,45066,"",5.47,0.70,0.75,0.00,0.00,1.06,1.06,"",0,0.0,-1,-4.0,3403,0.3,0,0.0,0,0.0,32,3.8,1644,3.8
"31161","2","10","71","0","2017","A","",6,15,633112,0,0,807,41974,"",3.13,0.27,0.36,0.00,0.00,1.35,1.35,"",0,0.0,-1,-6.2,-12482,-1.9,0,0.0,0,0.0,39,5.1,2040,5.1
"31161","3","10","71","0","2017","A","",24,574,19271076,9000,122,645,33549,"",5.15,3.35,4.29,0.06,0.26,1.28,1.28,"",0,0.0,4,0.7,198137,1.0,-735,-7.6,-87,-41.6,2,0.3,97,0.3
"31161","5","10","71","0","2017","A","",232,1141,30261505,10812583,92325,510,26532,"",0.88,0.76,0.69,1.02,1.00,0.91,0.91,"",-8,-3.3,-4,-0.3,810954,2.8,48993,0.5,-22656,-19.7,15,3.0,817,3.2
"31163","0","10","70","0","2017","A","",115,791,23552194,6082943,67305,572,29763,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-1.7,-26,-3.2,-191755,-0.8,185235,3.1,-20626,-23.5,13,2.3,692,2.4
"31163","1","10","71","0","2017","A","",4,13,446956,0,0,679,35286,"",5.73,0.84,0.67,0.00,0.00,0.82,0.82,"",0,0.0,-1,-7.1,-7224,-1.6,0,0.0,0,0.0,36,5.6,1849,5.5
"31163","2","10","71","0","2017","A","",5,15,603723,0,0,801,41636,"",6.15,0.59,0.75,0.00,0.00,1.32,1.32,"",0,0.0,2,15.4,49471,8.9,0,0.0,0,0.0,-14,-1.7,-727,-1.7
"31163","3","10","71","0","2017","A","",9,227,6774215,810714,3117,575,29897,"",4.55,2.94,3.28,9.78,9.00,1.12,1.12,"",0,0.0,-39,-14.7,-821432,-10.8,-126042,-13.5,-1250,-28.6,25,4.5,1306,4.6
"31163","5","10","71","0","2017","A","",97,538,15727300,5272229,64188,563,29256,"",0.87,0.80,0.79,0.88,0.96,0.99,0.98,"",-2,-2.0,14,2.7,587430,3.9,311277,6.3,-19376,-23.2,8,1.4,386,1.3
"31165","0","10","70","0","2017","A","",30,154,5108751,710834,4000,637,33120,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-3,-1.9,113924,2.3,17291,2.5,-1231,-23.5,25,4.1,1306,4.1
"31165","1","10","71","0","2017","A","",2,9,533922,0,0,1090,56700,"",10.97,3.00,3.69,0.00,0.00,1.18,1.18,"",0,0.0,0,0.0,38023,7.7,0,0.0,0,0.0,50,4.8,2602,4.8
"31165","2","10","71","0","2017","A","N",3,0,0,0,0,0,0,"N",14.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31165","3","10","71","0","2017","A","N",6,0,0,0,0,0,0,"N",11.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31165","5","10","71","0","2017","A","",19,72,2257162,710834,4000,607,31569,"",0.65,0.55,0.52,1.02,1.01,0.95,0.95,"",0,0.0,-1,-1.4,-24488,-1.1,17291,2.5,-1231,-23.5,5,0.8,278,0.9
"31167","0","10","70","0","2017","A","",110,1334,79968997,10398546,79130,1153,59958,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-3.5,49,3.8,8416135,11.8,397886,4.0,-18937,-19.3,82,7.7,4260,7.6
"31167","1","10","71","0","2017","A","",3,19,1106510,0,0,1096,56988,"",4.49,0.73,0.49,0.00,0.00,0.65,0.65,"",0,0.0,0,0.0,71735,6.9,0,0.0,0,0.0,35,3.3,1800,3.3
"31167","2","10","71","0","2017","A","",3,5,243190,0,0,1039,54042,"",3.86,0.12,0.09,0.00,0.00,0.85,0.85,"",0,0.0,1,25.0,20902,9.4,0,0.0,0,0.0,-30,-2.8,-1530,-2.8
"31167","3","10","71","0","2017","A","",9,277,9306927,157285,135,647,33650,"",4.76,2.13,1.33,1.11,0.33,0.63,0.63,"",0,0.0,8,3.0,482640,5.5,10832,7.4,-4,-2.9,16,2.5,815,2.5
"31167","5","10","71","0","2017","A","",95,1033,69312370,10241261,78995,1290,67082,"",0.89,0.91,1.02,1.00,1.00,1.12,1.12,"",-4,-4.0,40,4.0,7840858,12.8,387054,3.9,-18933,-19.3,100,8.4,5188,8.4
"31169","0","10","70","0","2017","A","",258,2388,86592207,14675692,101710,697,36255,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.8,-23,-1.0,1514377,1.8,76141,0.5,-40142,-28.3,18,2.7,964,2.7
"31169","1","10","71","0","2017","A","",10,28,1268931,0,0,861,44786,"",6.38,0.60,0.52,0.00,0.00,0.85,0.85,"",0,0.0,-1,-3.4,24064,1.9,0,0.0,0,0.0,21,2.5,1106,2.5
"31169","2","10","71","0","2017","A","",8,27,1253415,0,0,890,46280,"",4.39,0.35,0.42,0.00,0.00,1.20,1.20,"",0,0.0,-2,-6.9,-24573,-1.9,0,0.0,0,0.0,40,4.7,2084,4.7
"31169","3","10","71","0","2017","A","",28,632,21424533,56024,138,652,33922,"",6.31,2.71,2.82,0.28,0.26,1.04,1.04,"",1,3.7,14,2.3,-62804,-0.3,7390,15.2,-53,-27.7,-17,-2.5,-871,-2.5
"31169","5","10","71","0","2017","A","",212,1701,62645328,14619668,101572,708,36820,"",0.85,0.84,0.85,1.02,1.00,1.02,1.02,"",1,0.5,-35,-2.0,1577690,2.6,68751,0.5,-40089,-28.3,31,4.6,1638,4.7
"31171","0","10","70","0","2017","A","",35,259,8277396,1988885,19309,614,31949,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-5.4,-15,-5.5,498006,6.4,31220,1.6,-6232,-24.4,68,12.5,3566,12.6
"31171","1","10","71","0","2017","A","",4,10,424227,0,0,830,43142,"",18.81,1.98,1.81,0.00,0.00,0.93,0.93,"",0,0.0,0,0.0,18157,4.5,0,0.0,0,0.0,22,2.7,1135,2.7
"31171","2","10","71","0","2017","A","",3,13,328016,0,0,501,26067,"",12.13,1.56,1.16,0.00,0.00,0.77,0.77,"",-1,-25.0,-2,-13.3,-6234,-1.9,0,0.0,0,0.0,58,13.1,3015,13.1
"31171","3","10","71","0","2017","A","",5,79,2041339,128865,681,500,26004,"",8.31,3.12,2.81,4.75,6.85,0.91,0.91,"",-1,-16.7,3,3.9,95059,4.9,-1114,-0.9,-348,-33.8,8,1.6,395,1.5
"31171","5","10","71","0","2017","A","",23,158,5483814,1860020,18628,667,34671,"",0.68,0.72,0.78,0.95,0.97,1.09,1.09,"",-1,-4.2,-16,-9.2,391024,7.7,32334,1.8,-5884,-24.0,104,18.5,5388,18.4
"31173","0","10","70","0","2017","A","",189,2990,122789309,20733411,387368,790,41061,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-3.6,57,1.9,2408143,2.0,113696,0.6,-92350,-19.3,1,0.1,11,0.0
"31173","1","10","71","0","2017","A","",12,199,11666990,0,0,1128,58653,"",10.45,3.42,3.36,0.00,0.00,0.98,0.98,"",0,0.0,-10,-4.8,-632973,-5.1,0,0.0,0,0.0,-2,-0.2,-128,-0.2
"31173","2","10","71","0","2017","A","N",3,0,0,0,0,0,0,"N",2.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31173","3","10","71","0","2017","A","N",25,0,0,0,0,0,0,"N",7.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31173","5","10","71","0","2017","A","",149,1229,51537747,12641294,165476,806,41926,"",0.81,0.48,0.49,0.62,0.43,1.02,1.02,"",-7,-4.5,-24,-1.9,-772239,-1.5,-223051,-1.7,-71055,-30.0,3,0.4,173,0.4
"31175","0","10","70","0","2017","A","",251,1825,61626692,11801187,106133,649,33773,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.4,25,1.4,2224359,3.7,437936,3.9,-12310,-10.4,14,2.2,778,2.4
"31175","1","10","71","0","2017","A","",5,31,1424190,0,0,898,46695,"",3.28,0.87,0.82,0.00,0.00,0.95,0.95,"",0,0.0,1,3.3,33106,2.4,0,0.0,0,0.0,6,0.7,326,0.7
"31175","2","10","71","0","2017","A","",8,23,1031331,0,0,856,44518,"",4.51,0.39,0.49,0.00,0.00,1.24,1.24,"",1,14.3,-2,-8.0,-49406,-4.6,0,0.0,0,0.0,22,2.6,1144,2.6
"31175","3","10","71","0","2017","A","",20,542,20161774,201348,813,715,37187,"",4.64,3.04,3.73,1.25,1.49,1.23,1.23,"",0,0.0,-8,-1.5,656821,3.4,-6517,-3.1,195,31.6,33,4.8,1713,4.8
"31175","5","10","71","0","2017","A","",218,1229,39009397,11599839,105320,610,31743,"",0.90,0.79,0.74,1.00,1.00,0.94,0.94,"",0,0.0,33,2.8,1583838,4.2,444453,4.0,-12505,-10.6,8,1.3,440,1.4
"31177","0","10","70","0","2017","A","",665,7867,399502418,62072735,583139,977,50784,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,1.4,-203,-2.5,-11084919,-2.7,594722,1.0,-186598,-24.2,-1,-0.1,-96,-0.2
"31177","1","10","71","0","2017","A","",8,46,2386075,0,0,1008,52441,"",1.98,0.30,0.21,0.00,0.00,0.71,0.71,"",0,0.0,-3,-6.1,-237750,-9.1,0,0.0,0,0.0,-17,-1.7,-835,-1.6
"31177","2","10","71","0","2017","A","",9,35,1372394,0,0,754,39211,"",1.92,0.14,0.10,0.00,0.00,0.73,0.73,"",0,0.0,1,2.9,14969,1.1,0,0.0,0,0.0,-4,-0.5,-230,-0.6
"31177","3","10","71","0","2017","A","",13,1284,84939075,826830,4725,1272,66135,"",1.14,1.67,2.43,0.98,1.57,1.45,1.45,"",-1,-7.1,-223,-14.8,-18918034,-18.2,26486,3.3,-587,-11.1,-53,-4.0,-2778,-4.0
"31177","5","10","71","0","2017","A","",636,6502,310804874,61245905,578414,919,47803,"",0.99,0.97,0.92,1.01,1.00,0.94,0.94,"",10,1.6,23,0.4,8055896,2.7,568236,0.9,-186011,-24.3,20,2.2,1075,2.3
"31179","0","10","70","0","2017","A","",286,4170,148774548,27717783,188920,686,35682,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.4,48,1.2,5351923,3.7,925966,3.5,-68088,-26.5,17,2.5,890,2.6
"31179","1","10","71","0","2017","A","",8,36,1809550,0,0,962,50034,"",4.60,0.44,0.43,0.00,0.00,0.97,0.97,"",0,0.0,0,0.0,-2773,-0.2,0,0.0,0,0.0,-6,-0.6,-308,-0.6
"31179","2","10","71","0","2017","A","N",7,0,0,0,0,0,0,"N",3.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31179","3","10","71","0","2017","A","N",13,0,0,0,0,0,0,"N",2.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31179","5","10","71","0","2017","A","",258,3194,101557910,27613562,188508,611,31796,"",0.93,0.90,0.80,1.02,1.00,0.89,0.89,"",1,0.4,70,2.2,5084488,5.3,926544,3.5,-67979,-26.5,17,2.9,914,3.0
"31181","0","10","70","0","2017","A","",139,1045,31616445,7619250,50735,582,30253,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-4.8,-25,-2.3,226126,0.7,446012,6.2,-9532,-15.8,18,3.2,914,3.1
"31181","1","10","71","0","2017","A","",6,24,908428,0,0,743,38657,"",7.11,1.18,1.02,0.00,0.00,0.88,0.88,"",0,0.0,0,0.0,25796,2.9,0,0.0,0,0.0,31,4.4,1623,4.4
"31181","2","10","71","0","2017","A","",3,9,416393,0,0,866,45015,"",3.05,0.27,0.39,0.00,0.00,1.40,1.40,"",0,0.0,-1,-10.0,-20141,-4.6,0,0.0,0,0.0,5,0.6,242,0.5
"31181","3","10","71","0","2017","A","",15,293,9114515,623273,1215,599,31161,"",6.28,2.87,3.29,6.00,4.65,1.15,1.15,"",0,0.0,-7,-2.3,-63476,-0.7,-32544,-5.0,-1137,-48.3,10,1.7,517,1.7
"31181","5","10","71","0","2017","A","",115,720,21177109,6995977,49520,566,29419,"",0.85,0.81,0.79,0.94,0.98,0.97,0.97,"",-7,-5.7,-17,-2.3,283947,1.4,478556,7.3,-8395,-14.5,21,3.9,1064,3.8
"31183","0","10","70","0","2017","A","",41,317,10650885,2487629,11446,646,33608,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,0,0.0,-19058,-0.2,-48625,-1.9,-9284,-44.8,-2,-0.3,-104,-0.3
"31183","1","10","71","0","2017","A","",2,3,68855,0,0,441,22952,"",8.03,0.49,0.23,0.00,0.00,0.47,0.47,"",0,0.0,0,0.0,-559,-0.8,0,0.0,0,0.0,30,7.3,1594,7.5
"31183","2","10","71","0","2017","A","N",1,0,0,0,0,0,0,"N",3.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31183","3","10","71","0","2017","A","N",4,0,0,0,0,0,0,"N",5.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31183","5","10","71","0","2017","A","",34,248,8399612,2482379,11433,651,33847,"",0.86,0.92,0.93,1.02,1.00,1.01,1.01,"",0,0.0,-2,-0.8,-205197,-2.4,-48625,-1.9,-9276,-44.8,-11,-1.7,-561,-1.6
"31185","0","10","70","0","2017","A","",634,7809,290702382,59772626,558198,716,37226,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-14,-2.2,47,0.6,7105482,2.5,602067,1.0,-127723,-18.6,13,1.8,691,1.9
"31185","1","10","71","0","2017","A","",11,56,2538735,0,0,865,45000,"",2.86,0.37,0.31,0.00,0.00,0.83,0.83,"",0,0.0,1,1.8,74274,3.0,0,0.0,0,0.0,3,0.3,192,0.4
"31185","2","10","71","0","2017","A","",8,184,8444969,0,0,884,45959,"",1.79,0.73,0.85,0.00,0.00,1.16,1.16,"",-1,-11.1,-1,-0.5,313943,3.9,0,0.0,0,0.0,40,4.7,2087,4.8
"31185","3","10","71","0","2017","A","",25,920,39776620,976738,4129,832,43251,"",2.29,1.21,1.56,1.20,1.44,1.29,1.29,"",0,0.0,-22,-2.3,897820,2.3,-31712,-3.1,-1731,-29.5,38,4.8,1971,4.8
"31185","5","10","71","0","2017","A","",590,6649,239942058,58795888,554069,694,36085,"",0.96,1.00,0.97,1.00,1.00,0.97,0.97,"",-14,-2.3,69,1.0,5819445,2.5,633779,1.1,-125992,-18.5,10,1.5,505,1.4
"31999","0","10","70","0","2017","A","",5839,19917,1329712336,249580596,3684273,1284,66763,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",290,5.2,1764,9.7,126984907,10.6,26103265,11.7,-377894,-9.3,10,0.8,507,0.8
"31999","1","10","71","0","2017","A","",25,140,9709903,0,0,1331,69233,"",0.70,0.36,0.26,0.00,0.00,0.71,0.71,"",1,4.2,6,4.5,994741,11.4,0,0.0,0,0.0,76,6.1,3951,6.1
"31999","2","10","71","0","2017","A","N",8,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,"N",3,60.0,0,0,0,0,0,0,0,0,0,0,0,0
